cms_provider_number,fiscal_year,manual_review_decision,manual_fips,manual_county_name,manual_geocode_confidence,manual_review_note,acceptance_source,acceptance_action,accepted_at,external_manual_rank,provider_year_key,provider_name,state_abbr,street_address,city,zip5,external_manual_lane,reviewer_decision,manual_geocode_source,manual_geocode_match_type,reviewed_by,reviewed_at,acceptance_status,acceptance_issue,production_model_rank_or_dashboard_change
514011,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,123,514011__2023,HIGHLAND CLARKSBURG HOSPITAL INC,WV,3 HOSPITAL PLAZA,CLARKSBURG,26301,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
110215,2024,assign_county,13113,"Fayette County, Georgia",0.8900,Held by strict Census context review: street_token_support_missing.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,124,110215__2024,PIEDMONT FAYETTE HOSPITAL INC.,GA,1255 HIGHWAY 54 WEST,FAYETTEVILLE,30214,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: street_token_support_missing.,False
400109,2023,assign_county,72021,Bayamón Muno,0.8400,Held by strict Census context review: census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,125,400109__2023,HOSPITAL HIMA SAN PABLO BAYAMON,PR,SANTA CRUZ # 70,BAYAMON,00959,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5.,False
400118,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,126,400118__2023,DOCTOR CENTER HOSPITAL MANATI INC.,PR,CARR. #2,MANATI,00674,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
404004,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,127,404004__2023,FIRST HOSPITAL PANAMERICANO,PR,STATE ROAD #787,CIDRA,00739,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
400112,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,128,400112__2024,HOSPITAL UPR,PR,STREET 3 KM 8.3 65 INFANTERIA AVE.,CAROLINA,00984,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
400032,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,129,400032__2023,BAYAMON MEDICAL CENTER,PR,CARR. #2 KM. 11.7,BAYAMON,00960,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
650003,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,130,650003__2023,GUAM REGIONAL MEDICAL CITY,GU,133 ROUTE 3,DEDEDO,96929,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
650001,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,131,650001__2023,GUAM MEMORIAL HOSPITAL,GU,850 GOVERNOR CARLOS G CAMACHO RD,OKA TAMUNING,96911,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
400019,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,132,400019__2023,HOSPITAL PAVIA SANTURCE,PR,ASIA STREET,SANTURCE,00910,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
390156,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,133,390156__2024,MERCY CATHOLIC MEDICAL CENTER,PA,LANSDOWNE AVE & BAILEY RD.,DARBY,19023,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
480001,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,134,480001__2023,ROY L SCHNEIDER HOSPITAL,VI,9048 SUGAR ESTATE,ST. THOMAS,00801,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
394056,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,135,394056__2024,TOWER BEHAVIORAL HEALTH,PA,201 WELLNESS WAY,READING,19605,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
400048,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,136,400048__2024,HOSPITAL MENONITA GUAYAMA,PR,AVE PEDRO ALBIZU CAMPOS,GUAYAMA,00785,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
400102,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,137,400102__2023,DOCTORS CENTER HOSPITAL BAYAMON,PR,STREET J-9 EXT. HERMANAS DAVILA,BAYAMON,00956,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
400004,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,138,400004__2024,ASOCIACION HOSPITAL DEL MAESTRO,PR,SERGIO CUEVAS BUSTAMTE,SANJUAN,00969,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
394040,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,139,394040__2024,THE MEADOWS HOSPITAL,PA,1 EARLYSTOWN RD,CENTRE HALL,16828,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
400138,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,140,400138__2023,PUERTO RICO WOMEN AND CHILDRENS HOSP,PR,CARR. PR-2 KM 11.6 (INTERIOR),BAYAMON,00959,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
460060,2024,assign_county,49035,"Salt Lake County, Utah",0.8900,Held by strict Census context review: street_token_support_missing.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,141,460060__2024,LONE PEAK HOSPITAL,UT,11925 S STATE STREET,DRAPER,84020,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: street_token_support_missing.,False
400115,2023,assign_county,72143,Vega Alta Muno,0.8900,Held by strict Census context review: leading_street_number_not_supported; street_token_support_missing.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,142,400115__2023,HOSPITAL WILMA N VAZQUEZ,PR,#2 KM 39.5,VEGA BAJA,00693,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: leading_street_number_not_supported; street_token_support_missing.,False
400105,2024,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,143,400105__2024,BAYAMON REGIONAL HOSPITAL,PR,LAUREL #100,BAYAMON,00956,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
660001,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,144,660001__2023,COMMONWEALTH HEALTH CENTER,MP,LOWER NAVY HILL RD,SAIPAN,96950,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
224039,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,145,224039__2023,HAVERHILL PAVILION,MA,76 SUMMER STREED,HAVERHILL,01832,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
480002,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,146,480002__2023,GOV. JUAN F. LUIS HOSPITAL,VI,4007 EAST DIAMOND RUBY,CHRISTIANSTED,00820,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
403027,2023,assign_county,,,,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,147,403027__2023,MULTY MEDICAL FACILITIES,PR,MUNOZ RIVERA AVENUE #402,SAN JUAN PR 00918,00918,external_geocoder_required_no_local_candidate,hold,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,held_or_rejected,Held by strict Census context review: not_external_census_context_only; census_status_not_match; census_match_type_not_non_exact; not_provider_original_attempt; census_fips_not_in_county_lookup; census_score_below_0_88; census_confidence_below_0_89; matched_address_missing_provider_zip5; leading_street_number_not_supported; street_token_support_missing; matched_address_lacks_city_support; matched_address_lacks_state_support.,False
400128,2023,assign_county,72127,San Juan Muno,0.8900,"Accepted report-only institutional-anchor CMS provider external/manual geocode review: official_census_geographies_batch_context_review / census_non_exact_street_number_zip_city_state assigned San Juan Muno (72127) for provider 400128 fiscal year 2023 at confidence 0.89. Reviewer note: Accepted from strict official Census non-exact context review: provider-original match supports San Juan Muno (72127) with matching leading street number, ZIP, city/state support, no conflicting FIPS, score 0.88, confidence 0.89. Matched address: 435 AVE PONCE DE LEON, HATO REY, PR, 00917.. Institutional source promotion remains blocked by source-maturity, leakage, and model-impact gates.",output/institutional_anchor_provider_geocode_external_manual_results_CENSUS_CONTEXT_REVIEW.csv,external_manual_geocode_review_confirmed,2026-06-04T17:01:40.158716+00:00,148,400128__2023,HOSPITAL METRO HATO REY INC.,PR,PONCE DE LEON #435,HATO REY,00917,external_geocoder_required_no_local_candidate,accept,official_census_geographies_batch_context_review,census_non_exact_street_number_zip_city_state,codex_official_census_context_policy,2026-06-04T17:01:04.193568+00:00,accepted,,False
