fips,county_name,state,overall_rank,opportunity_score,wave3_overlay_rank,wave3_overlay_score,wave3_overlay_adjustment,wave3_net_support,wave3_support_score,wave3_brake_score,wave3_supports,wave3_brakes,wave3_structural_summary
48121,"Denton County, Texas",TX,2674,39.26814634519871,2663,39.48833818468464,0.22019183948593174,0.14679455965728783,0.6849766480320895,0.5381820883748016,optionality is strong (0.764); scarcity/amenity balance is strong (0.742); site-thesis support is strong (0.715),fragility pressure is heavy (0.720); wetlands constraint is moderate (0.587),Wave 3 support is strong; structural brakes are moderate. Supports: optionality is strong (0.764); scarcity/amenity balance is strong (0.742); site-thesis support is strong (0.715). Brakes: fragility pressure is heavy (0.720); wetlands constraint is moderate (0.587).
06099,"Stanislaus County, California",CA,2675,39.25076338294086,2669,39.420359409981394,0.1695960270405319,0.11306401802702126,0.5736551967970447,0.4605911787700234,optionality is moderate (0.662),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.662). Brakes: no major structural brakes flagged.
08019,"Clear Creek County, Colorado",CO,2676,39.22705391140418,2676,39.336299209513406,0.10924529810923156,0.0728301987394877,0.5743418555183459,0.5015116567788582,scarcity/amenity balance is strong (0.682); site-thesis support is moderate (0.620); optionality is moderate (0.619),fragility pressure is moderate (0.550),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.682); site-thesis support is moderate (0.620); optionality is moderate (0.619). Brakes: fragility pressure is moderate (0.550).
06013,"Contra Costa County, California",CA,2677,39.195779370030706,2688,38.9642251625278,-0.23155420750290406,-0.1543694716686027,0.5382428263284283,0.6926122979970311,scarcity/amenity balance is strong (0.811),wetlands constraint is heavy (0.776); constraint pressure is heavy (0.671); constraint complexity is moderate (0.661),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is strong (0.811). Brakes: wetlands constraint is heavy (0.776); constraint pressure is heavy (0.671); constraint complexity is moderate (0.661).
38061,"Mountrail County, North Dakota",ND,2678,39.18921843672995,2675,39.362402948156145,0.17318451142619007,0.11545634095079338,0.6424028793979575,0.5269465384471641,scarcity/amenity balance is strong (0.814); fragility/support balance is moderate (0.659); site-thesis support is moderate (0.624),wetlands constraint is moderate (0.668); constraint pressure is moderate (0.575),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.814); fragility/support balance is moderate (0.659); site-thesis support is moderate (0.624). Brakes: wetlands constraint is moderate (0.668); constraint pressure is moderate (0.575).
16049,"Idaho County, Idaho",ID,2679,39.16671613242947,2664,39.48401396150054,0.31729782907106385,0.21153188604737588,0.6318403775306216,0.4203084914832457,scarcity/amenity balance is strong (0.676); optionality is strong (0.675); site-thesis support is moderate (0.649),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.676); optionality is strong (0.675); site-thesis support is moderate (0.649). Brakes: no major structural brakes flagged.
22097,"St. Landry Parish, Louisiana",LA,2680,39.1576943916484,2710,38.701678868128184,-0.4560155235202122,-0.3040103490134748,0.3728115655106953,0.6768219145241701,no major structural supports flagged,wetlands constraint is heavy (0.787); fragility pressure is moderate (0.650); constraint complexity is moderate (0.644),Wave 3 support is thin; structural brakes are heavy. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.787); fragility pressure is moderate (0.650); constraint complexity is moderate (0.644).
12123,"Taylor County, Florida",FL,2681,39.15053531750042,2718,38.58967522358679,-0.560860093913632,-0.3739067292757547,0.42816081705943193,0.8020675463351866,scarcity/amenity balance is moderate (0.620),wetlands constraint is heavy (0.975); fragility pressure is heavy (0.926); constraint complexity is heavy (0.723),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is moderate (0.620). Brakes: wetlands constraint is heavy (0.975); fragility pressure is heavy (0.926); constraint complexity is heavy (0.723).
16055,"Kootenai County, Idaho",ID,2682,39.13685469103093,2678,39.285343695506604,0.14848900447567076,0.09899266965044717,0.6444506172880521,0.5454579476376049,scarcity/amenity balance is strong (0.810); optionality is moderate (0.661); site-thesis support is moderate (0.655),wetlands constraint is moderate (0.598),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.810); optionality is moderate (0.661); site-thesis support is moderate (0.655). Brakes: wetlands constraint is moderate (0.598).
45005,"Allendale County, South Carolina",SC,2683,39.13037963329207,2713,38.64685476883419,-0.4835248644578829,-0.3223499096385886,0.34046841613677964,0.6628183257753683,no major structural supports flagged,wetlands constraint is heavy (0.753); fragility pressure is moderate (0.656); constraint complexity is moderate (0.636),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.753); fragility pressure is moderate (0.656); constraint complexity is moderate (0.636).
06081,"San Mateo County, California",CA,2684,39.109690650711755,2682,39.20328091077525,0.0935902600634902,0.06239350670899346,0.6318067471571506,0.5694132404481571,scarcity/amenity balance is strong (0.831); optionality is moderate (0.645); site-thesis support is moderate (0.630),wetlands constraint is moderate (0.645); constraint pressure is moderate (0.561),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.831); optionality is moderate (0.645); site-thesis support is moderate (0.630). Brakes: wetlands constraint is moderate (0.645); constraint pressure is moderate (0.561).
46003,"Aurora County, South Dakota",SD,2685,39.094612685292475,2684,39.15059162992174,0.055978944629269556,0.03731929641951304,0.5189797774639805,0.48166048104446746,no major structural supports flagged,wetlands constraint is moderate (0.592),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is moderate (0.592).
48499,"Wood County, Texas",TX,2686,39.065357447231975,2705,38.764639643888145,-0.30071780334383147,-0.2004785355625543,0.4431018565198583,0.6435803920824126,no major structural supports flagged,fragility pressure is heavy (0.827); wetlands constraint is moderate (0.663); constraint complexity is moderate (0.632),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is heavy (0.827); wetlands constraint is moderate (0.663); constraint complexity is moderate (0.632).
48317,"Martin County, Texas",TX,2687,39.051474837125454,2673,39.38250936899647,0.33103453187101567,0.22068968791401045,0.5382988459858034,0.3176091580717929,developability is strong (0.715); fragility/support balance is strong (0.708),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: developability is strong (0.715); fragility/support balance is strong (0.708). Brakes: no major structural brakes flagged.
12047,"Hamilton County, Florida",FL,2688,39.03356779851293,2716,38.63728755535913,-0.3962802431537984,-0.2641868287691989,0.412228430871126,0.6764152596403249,no major structural supports flagged,wetlands constraint is heavy (0.759); constraint complexity is moderate (0.651); fragility pressure is moderate (0.649),Wave 3 support is moderate; structural brakes are heavy. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.759); constraint complexity is moderate (0.651); fragility pressure is moderate (0.649).
16087,"Washington County, Idaho",ID,2689,39.02313362480189,2672,39.39861236787013,0.3754787430682385,0.2503191620454923,0.6866680364877299,0.4363488744422376,scarcity/amenity balance is strong (0.777); optionality is strong (0.711); fragility/support balance is strong (0.692),no major structural brakes flagged,Wave 3 support is strong; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.777); optionality is strong (0.711); fragility/support balance is strong (0.692). Brakes: no major structural brakes flagged.
04017,"Navajo County, Arizona",AZ,2690,39.02047648756084,2668,39.468608577317596,0.4481320897567538,0.2987547265045025,0.6361148183092475,0.337360091804745,fragility/support balance is strong (0.682); optionality is strong (0.675); developability is moderate (0.659),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: fragility/support balance is strong (0.682); optionality is strong (0.675); developability is moderate (0.659). Brakes: no major structural brakes flagged.
28085,"Lincoln County, Mississippi",MS,2691,38.98055039551581,2696,38.899281414562935,-0.08126898095287932,-0.05417932063525288,0.47902201411354317,0.533201334748796,optionality is moderate (0.603),fragility pressure is heavy (0.705); constraint complexity is moderate (0.554),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.603). Brakes: fragility pressure is heavy (0.705); constraint complexity is moderate (0.554).
48077,"Clay County, Texas",TX,2692,38.95975816939516,2699,38.864969133917846,-0.09478903547731393,-0.06319269031820929,0.4730693256466898,0.5362620159648991,optionality is moderate (0.643),fragility pressure is heavy (0.827),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.643). Brakes: fragility pressure is heavy (0.827).
31057,"Dundy County, Nebraska",NE,2693,38.9153682747385,2671,39.40156990840933,0.4862016336708338,0.3241344224472225,0.5511708321427313,0.2270364096955088,developability is strong (0.788); fragility/support balance is strong (0.748),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: developability is strong (0.788); fragility/support balance is strong (0.748). Brakes: no major structural brakes flagged.
35011,"De Baca County, New Mexico",NM,2694,38.91348136426431,2660,39.61411055380344,0.700629189539134,0.46708612635942265,0.7262344215782555,0.2591482952188328,fragility/support balance is strong (0.800); developability is strong (0.748); site-thesis support is strong (0.732),no major structural brakes flagged,Wave 3 support is strong; structural brakes are light. Supports: fragility/support balance is strong (0.800); developability is strong (0.748); site-thesis support is strong (0.732). Brakes: no major structural brakes flagged.
42057,"Fulton County, Pennsylvania",PA,2695,38.84943238635479,2685,39.09195314015543,0.24252075380063864,0.1616805025337591,0.5686374254111708,0.4069569228774117,optionality is moderate (0.631),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.631). Brakes: no major structural brakes flagged.
06067,"Sacramento County, California",CA,2696,38.82448164077733,2720,38.57456078193433,-0.24992085884300014,-0.16661390589533343,0.5009036739100552,0.6675175798053886,scarcity/amenity balance is moderate (0.651),wetlands constraint is heavy (0.759); fragility pressure is heavy (0.694); constraint complexity is moderate (0.635),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is moderate (0.651). Brakes: wetlands constraint is heavy (0.759); fragility pressure is heavy (0.694); constraint complexity is moderate (0.635).
49035,"Salt Lake County, Utah",UT,2697,38.81711881804617,2693,38.93848755358223,0.1213687355360602,0.08091249035737347,0.6323915165496661,0.5514790261922926,scarcity/amenity balance is strong (0.837); optionality is moderate (0.625); fragility/support balance is moderate (0.609),wetlands constraint is moderate (0.641),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.837); optionality is moderate (0.625); fragility/support balance is moderate (0.609). Brakes: wetlands constraint is moderate (0.641).
01085,"Lowndes County, Alabama",AL,2698,38.79743340085953,2726,38.52511719983179,-0.2723162010277418,-0.1815441340184945,0.4138396823115548,0.5953838163300493,no major structural supports flagged,fragility pressure is moderate (0.622); wetlands constraint is moderate (0.609); constraint complexity is moderate (0.594),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is moderate (0.622); wetlands constraint is moderate (0.609); constraint complexity is moderate (0.594).
48503,"Young County, Texas",TX,2699,38.78304153323177,2703,38.77146722589784,-0.011574307333931139,-0.007716204889287426,0.4585922326405333,0.4663084375298207,optionality is moderate (0.612),fragility pressure is moderate (0.670),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.612). Brakes: fragility pressure is moderate (0.670).
48057,"Calhoun County, Texas",TX,2700,38.78162832510644,2723,38.54302955582083,-0.23859876928561147,-0.15906584619040764,0.5376652446388264,0.696731090829234,scarcity/amenity balance is strong (0.758),wetlands constraint is heavy (0.925); fragility pressure is heavy (0.782); constraint complexity is moderate (0.607),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is strong (0.758). Brakes: wetlands constraint is heavy (0.925); fragility pressure is heavy (0.782); constraint complexity is moderate (0.607).
02290,"Yukon-Koyukuk Census Area, Alaska",AK,2701,38.76403929276866,2689,38.960557176817424,0.19651788404876658,0.13101192269917772,0.6197443793046855,0.4887324566055078,scarcity/amenity balance is strong (0.728); site-thesis support is moderate (0.645); fragility/support balance is moderate (0.616),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.728); site-thesis support is moderate (0.645); fragility/support balance is moderate (0.616). Brakes: no major structural brakes flagged.
47169,"Trousdale County, Tennessee",TN,2702,38.760698188060374,2690,38.959220328834995,0.198522140774618,0.13234809384974533,0.5883057130028637,0.4559576191531184,optionality is moderate (0.641); scarcity/amenity balance is moderate (0.630); fragility/support balance is moderate (0.616),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.641); scarcity/amenity balance is moderate (0.630); fragility/support balance is moderate (0.616). Brakes: no major structural brakes flagged.
48435,"Sutton County, Texas",TX,2703,38.7390219924046,2701,38.848357262643844,0.10933527023924117,0.07289018015949411,0.4262798035179135,0.3533896233584194,developability is moderate (0.606),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: developability is moderate (0.606). Brakes: no major structural brakes flagged.
48449,"Titus County, Texas",TX,2704,38.69974765529818,2745,38.24684304902911,-0.4529046062690721,-0.3019364041793814,0.3830930835293277,0.6850294877087091,no major structural supports flagged,fragility pressure is heavy (0.863); wetlands constraint is heavy (0.721); constraint complexity is heavy (0.672),Wave 3 support is thin; structural brakes are heavy. Supports: no major structural supports flagged. Brakes: fragility pressure is heavy (0.863); wetlands constraint is heavy (0.721); constraint complexity is heavy (0.672).
28025,"Clay County, Mississippi",MS,2705,38.66232289030149,2743,38.29560104584715,-0.3667218444543363,-0.2444812296362242,0.389806649628616,0.6342878792648402,no major structural supports flagged,wetlands constraint is heavy (0.761); fragility pressure is moderate (0.624); constraint complexity is moderate (0.597),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.761); fragility pressure is moderate (0.624); constraint complexity is moderate (0.597).
08039,"Elbert County, Colorado",CO,2706,38.65633060715258,2698,38.88018751875377,0.22385691160119037,0.14923794106746024,0.5093405220182945,0.36010258095083425,developability is strong (0.671),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: developability is strong (0.671). Brakes: no major structural brakes flagged.
32027,"Pershing County, Nevada",NV,2707,38.65357838559546,2708,38.707570748782636,0.05399236318718059,0.03599490879145373,0.5901201272241832,0.5541252184327294,scarcity/amenity balance is strong (0.676); site-thesis support is moderate (0.650); optionality is moderate (0.642),wetlands constraint is moderate (0.598); constraint pressure is moderate (0.569),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.676); site-thesis support is moderate (0.650); optionality is moderate (0.642). Brakes: wetlands constraint is moderate (0.598); constraint pressure is moderate (0.569).
02188,"Northwest Arctic Borough, Alaska",AK,2708,38.64667840783255,2700,38.863970070083546,0.21729166225099134,0.14486110816732756,0.6583240063184217,0.5134628981510941,scarcity/amenity balance is strong (0.882); site-thesis support is moderate (0.667); fragility/support balance is moderate (0.651),fragility pressure is moderate (0.555),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.882); site-thesis support is moderate (0.667); fragility/support balance is moderate (0.651). Brakes: fragility pressure is moderate (0.555).
46029,"Codington County, South Dakota",SD,2709,38.639193304712734,2709,38.70529953830811,0.06610623359537793,0.04407082239691862,0.5850099211369215,0.5409390987400029,scarcity/amenity balance is strong (0.687); optionality is moderate (0.616),wetlands constraint is heavy (0.680),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.687); optionality is moderate (0.616). Brakes: wetlands constraint is heavy (0.680).
42037,"Columbia County, Pennsylvania",PA,2710,38.627366570584954,2692,38.94440058555323,0.317034014968282,0.21135600997885468,0.6146716576809776,0.40331564770212297,fragility/support balance is strong (0.679); optionality is moderate (0.663),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: fragility/support balance is strong (0.679); optionality is moderate (0.663). Brakes: no major structural brakes flagged.
12067,"Lafayette County, Florida",FL,2711,38.626016588305134,2763,38.09146700239579,-0.5345495859093436,-0.3563663906062291,0.3558978423805361,0.7122642329867652,no major structural supports flagged,wetlands constraint is heavy (0.807); constraint pressure is heavy (0.691); constraint complexity is heavy (0.681),Wave 3 support is thin; structural brakes are heavy. Supports: no major structural supports flagged. Brakes: wetlands constraint is heavy (0.807); constraint pressure is heavy (0.691); constraint complexity is heavy (0.681).
41013,"Crook County, Oregon",OR,2712,38.61997634957381,2697,38.895689753436486,0.2757134038626716,0.18380893590844777,0.6257195227191168,0.441910586810669,optionality is strong (0.684); site-thesis support is moderate (0.655); scarcity/amenity balance is moderate (0.640),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is strong (0.684); site-thesis support is moderate (0.655); scarcity/amenity balance is moderate (0.640). Brakes: no major structural brakes flagged.
16027,"Canyon County, Idaho",ID,2713,38.59927411778068,2695,38.9216185220714,0.32234440429071753,0.21489626952714502,0.6551091379263492,0.44021286839920415,fragility/support balance is strong (0.724); optionality is strong (0.719); site-thesis support is moderate (0.642),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: fragility/support balance is strong (0.724); optionality is strong (0.719); site-thesis support is moderate (0.642). Brakes: no major structural brakes flagged.
30021,"Dawson County, Montana",MT,2714,38.561749474809346,2694,38.92627798361036,0.3645285088010134,0.24301900586734226,0.6114675264129849,0.3684485205456426,optionality is strong (0.698); fragility/support balance is strong (0.694); site-thesis support is moderate (0.620),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: optionality is strong (0.698); fragility/support balance is strong (0.694); site-thesis support is moderate (0.620). Brakes: no major structural brakes flagged.
46067,"Hutchinson County, South Dakota",SD,2715,38.55781014474479,2747,38.22600945253527,-0.33180069220952063,-0.22120046147301375,0.3337525764341448,0.5549530379071586,no major structural supports flagged,constraint pressure is moderate (0.646); constraint complexity is moderate (0.566),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: constraint pressure is moderate (0.646); constraint complexity is moderate (0.566).
47187,"Williamson County, Tennessee",TN,2716,38.555483780252686,2724,38.535828995722895,-0.019654784529789693,-0.013103189686526462,0.4114483764456379,0.4245515661321644,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
48129,"Donley County, Texas",TX,2717,38.54919307385068,2722,38.54805465940065,-0.001138414450035652,-0.0007589429666904346,0.4534820451888123,0.45424098815550273,no major structural supports flagged,fragility pressure is moderate (0.609),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is moderate (0.609).
48279,"Lamb County, Texas",TX,2718,38.54708577574614,2702,38.7755189425376,0.22843316679146025,0.1522887778609735,0.49566503562393277,0.34337625776295927,developability is strong (0.680); fragility/support balance is moderate (0.633),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: developability is strong (0.680); fragility/support balance is moderate (0.633). Brakes: no major structural brakes flagged.
06085,"Santa Clara County, California",CA,2719,38.532396428288415,2734,38.437451378682916,-0.09494504960550204,-0.06329669973700136,0.5458517845629779,0.6091484842999793,scarcity/amenity balance is strong (0.705); optionality is moderate (0.641),fragility pressure is moderate (0.665); constraint pressure is moderate (0.632); constraint complexity is moderate (0.617),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.705); optionality is moderate (0.641). Brakes: fragility pressure is moderate (0.665); constraint pressure is moderate (0.632); constraint complexity is moderate (0.617).
27125,"Red Lake County, Minnesota",MN,2720,38.5215867010463,2744,38.28507291932823,-0.2365137817180721,-0.15767585447871474,0.3517408549838858,0.5094167094626005,no major structural supports flagged,wetlands constraint is moderate (0.592); constraint pressure is moderate (0.585),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: wetlands constraint is moderate (0.592); constraint pressure is moderate (0.585).
06005,"Amador County, California",CA,2721,38.5137377964106,2706,38.76156927918994,0.24783148277933978,0.16522098851955985,0.6450702115794513,0.47984922305989147,scarcity/amenity balance is strong (0.765); optionality is strong (0.676); site-thesis support is moderate (0.643),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.765); optionality is strong (0.676); site-thesis support is moderate (0.643). Brakes: no major structural brakes flagged.
38051,"McIntosh County, North Dakota",ND,2722,38.50760499424547,2707,38.707986191304094,0.2003811970586265,0.133587464705751,0.6263688259119393,0.4927813612061883,scarcity/amenity balance is strong (0.689); fragility/support balance is moderate (0.657); site-thesis support is moderate (0.622),wetlands constraint is heavy (0.677),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.689); fragility/support balance is moderate (0.657); site-thesis support is moderate (0.622). Brakes: wetlands constraint is heavy (0.677).
06007,"Butte County, California",CA,2723,38.485468089146295,2771,37.88576868862364,-0.5996994005226531,-0.3997996003484354,0.3834440364094891,0.7832436367579245,scarcity/amenity balance is moderate (0.667),fragility pressure is heavy (0.872); constraint complexity is heavy (0.842); constraint pressure is heavy (0.817),Wave 3 support is thin; structural brakes are heavy. Supports: scarcity/amenity balance is moderate (0.667). Brakes: fragility pressure is heavy (0.872); constraint complexity is heavy (0.842); constraint pressure is heavy (0.817).
28077,"Lawrence County, Mississippi",MS,2724,38.483935766292916,2757,38.13912123331738,-0.3448145329755322,-0.2298763553170215,0.40629733739495427,0.6361736927119758,no major structural supports flagged,fragility pressure is heavy (0.736); wetlands constraint is moderate (0.661); constraint complexity is moderate (0.625),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is heavy (0.736); wetlands constraint is moderate (0.661); constraint complexity is moderate (0.625).
42059,"Greene County, Pennsylvania",PA,2725,38.46884725630145,2717,38.61160169809221,0.14275444179075397,0.09516962786050265,0.49724883725170094,0.4020792093911983,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
02070,"Dillingham Census Area, Alaska",AK,2726,38.45091792225097,2721,38.56878847157397,0.1178705493229914,0.0785803662153276,0.6228327318485396,0.544252365633212,scarcity/amenity balance is strong (0.848); site-thesis support is moderate (0.630),fragility pressure is moderate (0.626),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.848); site-thesis support is moderate (0.630). Brakes: fragility pressure is moderate (0.626).
28107,"Panola County, Mississippi",MS,2727,38.44298891652478,2748,38.20285920660079,-0.24012970992399468,-0.16008647328266312,0.4636620747317003,0.6237485480143634,no major structural supports flagged,fragility pressure is heavy (0.795); constraint complexity is moderate (0.629); wetlands constraint is moderate (0.577),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is heavy (0.795); constraint complexity is moderate (0.629); wetlands constraint is moderate (0.577).
29035,"Carter County, Missouri",MO,2728,38.428788780459676,2730,38.47530095848862,0.04651217802894214,0.031008118685961428,0.5362524322663791,0.5052443135804177,optionality is moderate (0.632); scarcity/amenity balance is moderate (0.615),constraint pressure is moderate (0.625); constraint complexity is moderate (0.565),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is moderate (0.632); scarcity/amenity balance is moderate (0.615). Brakes: constraint pressure is moderate (0.625); constraint complexity is moderate (0.565).
31077,"Greeley County, Nebraska",NE,2729,38.425015759914494,2733,38.45796893635157,0.03295317643707757,0.021968784291385046,0.421189708147885,0.39922092385649993,developability is moderate (0.607),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: developability is moderate (0.607). Brakes: no major structural brakes flagged.
06047,"Merced County, California",CA,2730,38.401875488634595,2764,38.06434811803446,-0.3375273706001376,-0.22501824706675838,0.4440467802930563,0.6690650273598147,scarcity/amenity balance is moderate (0.601),fragility pressure is heavy (0.688); constraint complexity is heavy (0.681); constraint pressure is heavy (0.672),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is moderate (0.601). Brakes: fragility pressure is heavy (0.688); constraint complexity is heavy (0.681); constraint pressure is heavy (0.672).
12015,"Charlotte County, Florida",FL,2731,38.40135093057706,2756,38.14632019930195,-0.25503073127511056,-0.17002048751674037,0.5599553439664652,0.7299758314832056,scarcity/amenity balance is strong (0.808); site-thesis support is moderate (0.634),wetlands constraint is heavy (0.945); fragility pressure is heavy (0.807); constraint complexity is moderate (0.633),Wave 3 support is moderate; structural brakes are heavy. Supports: scarcity/amenity balance is strong (0.808); site-thesis support is moderate (0.634). Brakes: wetlands constraint is heavy (0.945); fragility pressure is heavy (0.807); constraint complexity is moderate (0.633).
46102,"Oglala Lakota County, South Dakota",SD,2732,38.360134921101945,2736,38.40541246988467,0.04527754878272772,0.030185032521818478,0.4487076777032343,0.4185226451814158,no major structural supports flagged,fragility pressure is moderate (0.645),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is moderate (0.645).
48353,"Nolan County, Texas",TX,2733,38.35711549388601,2732,38.458942800097404,0.10182730621139321,0.06788487080759548,0.4495542123336957,0.3816693415261002,no major structural supports flagged,no major structural brakes flagged,Wave 3 support is moderate; structural brakes are light. Supports: no major structural supports flagged. Brakes: no major structural brakes flagged.
29209,"Stone County, Missouri",MO,2734,38.3491213345701,2715,38.64215465457383,0.29303332000372767,0.19535554666915178,0.6874532981922459,0.4920977515230941,scarcity/amenity balance is strong (0.803); fragility/support balance is strong (0.725); optionality is strong (0.700),wetlands constraint is moderate (0.628),Wave 3 support is strong; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.803); fragility/support balance is strong (0.725); optionality is strong (0.700). Brakes: wetlands constraint is moderate (0.628).
49039,"Sanpete County, Utah",UT,2735,38.3478481728695,2729,38.47676149279523,0.1289133199257292,0.08594221328381946,0.590603919304405,0.5046617060205856,scarcity/amenity balance is strong (0.738); optionality is moderate (0.618),fragility pressure is moderate (0.587),Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.738); optionality is moderate (0.618). Brakes: fragility pressure is moderate (0.587).
32023,"Nye County, Nevada",NV,2736,38.34706656572246,2712,38.695312258410496,0.3482456926880354,0.23216379512535695,0.654618776167786,0.422454981042429,scarcity/amenity balance is strong (0.695); optionality is strong (0.690); site-thesis support is strong (0.672),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: scarcity/amenity balance is strong (0.695); optionality is strong (0.690); site-thesis support is strong (0.672). Brakes: no major structural brakes flagged.
48035,"Bosque County, Texas",TX,2737,38.3100088068229,2725,38.52708105970698,0.21707225288407758,0.14471483525605172,0.5884815676599303,0.4437667324038786,optionality is strong (0.698); fragility/support balance is moderate (0.630),fragility pressure is moderate (0.569),Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is strong (0.698); fragility/support balance is moderate (0.630). Brakes: fragility pressure is moderate (0.569).
06077,"San Joaquin County, California",CA,2738,38.3027056182815,2753,38.16862226621142,-0.13408335207007752,-0.08938890138005168,0.4714718666481457,0.5608607680281974,no major structural supports flagged,fragility pressure is moderate (0.618); wetlands constraint is moderate (0.561); constraint complexity is moderate (0.558),Wave 3 support is moderate; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is moderate (0.618); wetlands constraint is moderate (0.561); constraint complexity is moderate (0.558).
05039,"Dallas County, Arkansas",AR,2739,38.29792182621435,2758,38.13705233638891,-0.1608694898254388,-0.10724632655029254,0.333968148722101,0.44121447527239355,no major structural supports flagged,fragility pressure is moderate (0.607),Wave 3 support is thin; structural brakes are moderate. Supports: no major structural supports flagged. Brakes: fragility pressure is moderate (0.607).
48463,"Uvalde County, Texas",TX,2740,38.280790008530076,2728,38.50546317221994,0.22467316368986254,0.14978210912657502,0.57671653356913,0.42693442444255497,optionality is strong (0.688),no major structural brakes flagged,Wave 3 support is moderate; structural brakes are moderate. Supports: optionality is strong (0.688). Brakes: no major structural brakes flagged.
